PooledFundName,PooledFundId,AllocationTypeId,ChfId,ChfProjectCode,ExternalProjectCode,AllocationType,AllocationYear,AllocationSourceID,AllocationSourceName,OrganizationName,OrganizationType,ProjectTitle,ProjectStartDate,ProjectEndDate,ProjectDuration,Budget,TotalDirectCost,TotalSupportCost,DateSubmitted,Men,Women,Boys,Girls,ProjectSummary,IndirectBeneficiaries,CatchmentPopulation,AllocationStrategy,HumanitarianContext,GrantRequestJustification,DescriptionOfBeneficiaries,NeedsAssessment,Activities,ImplementationPlan,Monitoring_Eval,CrossCuttingIssues,EnvironmentMarker,GenderMarker,GenderTheme,FieldSecurity,Access,ActualStartDate,ActualEndDate,ProjectStatus,ProjectStatusId,ProjectStatusCode,ProcessStatus,ProcessStatusId,PartnerCode,AllocationTypeCategoryId,AllocationTypeCategory,ApprovedDate
Sudan,15,26,14398,SUD-19/HSD20/RE/WASH/NGO/14398,,2019 - SHF Reserve for Emergencies,2019,1,Reserve,Global Aid Hand,National NGO,SHF Reserve for Emergency (RfE) to respond to post-floods situation in Khartoum State,11/1/2019 12:00:00 AM,6/30/2020 12:00:00 AM,"13 Months, 26 Days",199983,185640,1260,10/27/2019 2:00:21 PM,25480,38220,10920,16380,,,,,,,,,,,,,,"4- Likely to contribute to gender equality, including across age groups",,,,11/6/2019 12:00:00 AM,12/31/2020 12:00:00 AM,Under Final Reporting,294,PRJ_UND_FINAL_RPT,Implementation,6,46262.6910,0,,11/20/2019 7:51:37 AM
Sudan,15,27,14068,SUD-19/HSD20/SA2/H-N-WASH/INGO/14068,,2019 – SHF 2nd Round Standard Allocation,2019,2,Standard,American Refugee Committee,International NGO,"Provision of Integrated life saving interventions in Health, Nutrition and WASH targeting internal Displaced People (IDPs) ,refugees and host community in Gerieda and Dimsu Locality, South Darfur",11/1/2019 12:00:00 AM,10/31/2020 12:00:00 AM,"16 Months, 17 Days",1730989.38,1398909.12,232560.61,9/22/2019 10:55:48 AM,59447,61700,13598,14323,,,,,,,,,,,,,,"4- Likely to contribute to gender equality, including across age groups",,,,11/15/2019 12:00:00 AM,3/31/2021 12:00:00 AM,Project Closed,173,PRJ_PRJ_CLS,Project Closure,16,1667.1240,0,,3/22/2020 5:42:24 PM
Sudan,15,27,14115,SUD-19/HSD20/SA2/P/NGO/14115,,2019 – SHF 2nd Round Standard Allocation,2019,2,Standard,Sudanese Organization for Relief & Recovery,National NGO,"Lifesaving  Protection interventions in Beida and Habila locality, West Darfur State.",11/1/2019 12:00:00 AM,10/31/2020 12:00:00 AM,12 Months,200000.85,154320,32596.68,9/21/2019 8:46:43 AM,5800,6200,3800,4200,,,,,,,,,,,,,,"4- Likely to contribute to gender equality, including across age groups",,,,11/1/2019 12:00:00 AM,10/31/2020 12:00:00 AM,Project Closed,173,PRJ_PRJ_CLS,Project Closure,16,47651.9610,1,Core pipelines,11/19/2019 7:02:29 AM
Sudan,15,27,14125,SUD-19/HSD20/SA2/H-N/INGO/14125,,2019 – SHF 2nd Round Standard Allocation,2019,2,Standard,Concern Worldwide,International NGO,"Integrated Emergency Response Project to support refugees, IDPs, vulnerable host communities and returnees in Abu Jubaiha and Talodi Localities, South Kordofan State, Sudan.",11/1/2019 12:00:00 AM,10/31/2020 12:00:00 AM,"13 Months, 26 Days",327874.52,221509.6,86904.02,9/22/2019 8:51:59 AM,6700,10200,21900,21200,,,,,,,,,,,,,,"4- Likely to contribute to gender equality, including across age groups",,,,11/6/2019 12:00:00 AM,12/31/2020 12:00:00 AM,Project Closed,173,PRJ_PRJ_CLS,Project Closure,16,4862.4450,1,Core pipelines,11/25/2019 7:35:37 PM
Sudan,15,27,14126,SUD-19/HSD20/SA2/FSL-N-P-WASH/INGO/14126,,2019 – SHF 2nd Round Standard Allocation,2019,2,Standard,World Relief,International NGO,"Integrated multi-sectoral interventions in gap areas among IDPs, Returnees  and Host community villages in Zalinge.",11/1/2019 12:00:00 AM,10/31/2020 12:00:00 AM,"14 Months, 26 Days",942771.83,783215.39,106192,9/22/2019 10:25:08 AM,13646,14203,17368,18076,,,,,,,,,,,,,,"4- Likely to contribute to gender equality, including across age groups",,,,11/6/2019 12:00:00 AM,1/31/2021 12:00:00 AM,Project Closed,173,PRJ_PRJ_CLS,Project Closure,16,21255.8310,1,Core pipelines,12/18/2019 12:46:09 PM
Sudan,15,27,14129,SUD-19/HSD20/SA2/H-N-WASH/INGO/14129,,2019 – SHF 2nd Round Standard Allocation,2019,2,Standard,World Relief,International NGO,"Multi-sector and integrated Health, Nutrition, and WASH Interventions in Habila and Beida Localities of West  Darfur State",11/1/2019 12:00:00 AM,10/31/2020 12:00:00 AM,"13 Months, 26 Days",1569061.72,1289073.71,191173.2,9/22/2019 9:49:42 AM,28046,29190,35693,37150,,,,,,,,,,,,,,"4- Likely to contribute to gender equality, including across age groups",,,,11/6/2019 12:00:00 AM,12/31/2020 12:00:00 AM,Project Closed,173,PRJ_PRJ_CLS,Project Closure,16,21255.8310,1,Core pipelines,12/18/2019 12:47:12 PM
Sudan,15,27,14131,SUD-19/HSD20/SA2/E/NGO/14131,,2019 – SHF 2nd Round Standard Allocation,2019,2,Standard,Alsalam Organization for Rehabilitation and Development,National NGO,Improving the educational environment through targets 10  Basic Schools in both IDPs and host communities in Rashad and Abu Kershola localities (South Kordofan State).,11/1/2019 12:00:00 AM,10/31/2020 12:00:00 AM,14 Months,399666.4,358820,14700,9/22/2019 7:59:53 AM,157,163,6360,6620,,,,,,,,,,,,,,"4- Likely to contribute to gender equality, including across age groups",,,,11/1/2019 12:00:00 AM,12/31/2020 12:00:00 AM,Project Closed,173,PRJ_PRJ_CLS,Project Closure,16,42928.4430,0,,11/13/2019 1:11:00 PM
Sudan,15,27,14132,SUD-19/HSD20/SA2/FSL-WASH-P/INGO/14132,,2019 – SHF 2nd Round Standard Allocation,2019,2,Standard,Oxfam America,International NGO,"Provision of humanitarian assistance for South Sudanese refugees, IDPs and vulnerable host communities living in Elite, Kebkabya and Saraf Omra localities in North Darfur",11/30/2019 12:00:00 AM,11/29/2020 12:00:00 AM,12 Months,2211806.27,2152167.06,7800,9/22/2019 5:16:27 PM,10733,16098,10733,16098,,,,,,,,,,,,,,"4- Likely to contribute to gender equality, including across age groups",,,,11/6/2019 12:00:00 AM,11/5/2020 12:00:00 AM,Under Final Reporting,293,PRJ_UND_FINAL_RPT,Implementation,14,13336.9920,2,Special allocations,1/16/2020 1:18:48 PM
Sudan,15,27,14138,SUD-19/HSD20/SA2/FSL-WASH-H-N-E-P/INGO/14138,,2019 – SHF 2nd Round Standard Allocation,2019,2,Standard,World Vision Sudan,International NGO,"Multisector Humanitarian Assistance in Food Security and LIvelihood, WASH, Health and Nutrition, Education and Protection in Blue Nile    FSL: OPS Code HSDN19-FSC-157270-1 GAM Code G918438353  WASH: OPS Code HSDN19-WSH-157094-1 GAM Code G391116319  H/N: OPS Code HSDN19-HEA;NUT-157152-1 GAM Code G258611971  Protection: OPS Code HSDN19-PRO-CPN-157315-1 GAM Code G371920741  Education: OPS Code HSDN19-EDU-157276-1 GAM Code G734491844",11/1/2019 12:00:00 AM,10/31/2020 12:00:00 AM,"16 Months, 26 Days",2952623.63,2745961.34,13500,9/22/2019 8:59:28 PM,4951,8451,8449,11949,,,,,,,,,,,,,,"3- Likely to contribute to gender equality, but without attention to age groups",,,,11/6/2019 12:00:00 AM,3/31/2021 12:00:00 AM,Project Closed,173,PRJ_PRJ_CLS,Project Closure,16,21533.6850,0,,11/27/2019 10:38:46 AM
Sudan,15,27,14139,SUD-19/HSD20/SA2/E/INGO/14139,,2019 – SHF 2nd Round Standard Allocation,2019,2,Standard,Save the Children International,International NGO,Improving access to inclusive and lifesaving education for children aged 6 to 14 years in Abu Jubaiha and Eleri/Talodi localities (South Kordofan),10/1/2019 12:00:00 AM,9/30/2020 12:00:00 AM,12 Months,400000,298693.18,75138.6,9/22/2019 2:38:44 PM,18981,19755,18237,18980,,,,,,,,,,,,,,"4- Likely to contribute to gender equality, including across age groups",,,,11/1/2019 12:00:00 AM,10/31/2020 12:00:00 AM,Project Closed,173,PRJ_PRJ_CLS,Project Closure,16,15837.6780,0,,11/25/2019 1:01:49 PM
Sudan,15,27,14141,SUD-19/HSD20/SA2/FSL-WASH-H-N-P/INGO/14141,,2019 – SHF 2nd Round Standard Allocation,2019,2,Standard,Vétérinaires sans Frontières (Germany),International NGO,"Multi-sectoral and Multi-agency humanitarian response project in Abu Jubaiha, Abu Kershola, Rashad and Talodi Localities of South Kordofan State (Consortium)",11/6/2019 12:00:00 AM,11/5/2020 12:00:00 AM,"16 Months, 26 Days",2069531.24,1981030.58,44347.42,9/22/2019 11:42:25 AM,27199,62901,32298,47600,,,,,,,,,,,,,,"4- Likely to contribute to gender equality, including across age groups",,,,11/6/2019 12:00:00 AM,3/31/2021 12:00:00 AM,Project Closed,173,PRJ_PRJ_CLS,Project Closure,16,28063.2540,0,,11/20/2019 7:54:54 AM
Sudan,15,27,14145,SUD-19/HSD20/SA2/H-N/INGO/14145,,2019 – SHF 2nd Round Standard Allocation,2019,2,Standard,Save the Children International,International NGO,"Integrated Health and Nutrition interventions for affected populations in Kurmuk, Gissan and Altadamon localities in Blue Nile State.",11/1/2019 12:00:00 AM,10/31/2020 12:00:00 AM,12 Months,925841.69,664215.46,210953.92,9/22/2019 3:48:21 PM,12820,13464,12013,13016,,,,,,,,,,,,,,"4- Likely to contribute to gender equality, including across age groups",,,,11/15/2019 12:00:00 AM,11/14/2020 12:00:00 AM,Project Closed,173,PRJ_PRJ_CLS,Project Closure,16,15837.6780,0,,3/3/2020 8:13:16 AM
Sudan,15,27,14150,SUD-19/HSD20/SA2/P/INGO/14150,,2019 – SHF 2nd Round Standard Allocation,2019,2,Standard,Save the Children International,International NGO,"To protect girls and boys affected by conflict in Abu Kershola, South Kordufan, through quality preventative and remedial interventions",10/15/2019 12:00:00 AM,10/14/2020 12:00:00 AM,12 Months,199999.98,135474.19,51441.68,9/22/2019 3:57:32 PM,105,105,3500,3500,,,,,,,,,,,,,,"4- Likely to contribute to gender equality, including across age groups",,,,11/6/2019 12:00:00 AM,11/5/2020 12:00:00 AM,Project Closed,173,PRJ_PRJ_CLS,Project Closure,16,15837.6780,0,,11/25/2019 1:02:06 PM
Sudan,15,27,14151,SUD-19/HSD20/SA2/P/INGO/14151,,2019 – SHF 2nd Round Standard Allocation,2019,2,Standard,Danish Refugee Council,International NGO,Strengthening community protection mechanisms for vulnerable groups in Central Darfur,11/1/2019 12:00:00 AM,6/30/2020 12:00:00 AM,11 Months,180000,143174.4,25049.9,9/22/2019 6:05:18 PM,2055,4105,1000,3000,,,,,,,,,,,,,,"4- Likely to contribute to gender equality, including across age groups",,,,11/1/2019 12:00:00 AM,9/30/2020 12:00:00 AM,Project Closed,173,PRJ_PRJ_CLS,Project Closure,16,21811.5390,0,,11/25/2019 7:30:29 PM
Sudan,15,27,14152,SUD-19/HSD20/SA2/FSL-H-N-WASH/INGO/14152,,2019 – SHF 2nd Round Standard Allocation,2019,2,Standard,Relief International,International NGO,"Integrated Emergency and Recovery Services for IDP, Refugee and Host Communities in North Darfur",11/1/2019 12:00:00 AM,10/31/2020 12:00:00 AM,"13 Months, 26 Days",2432495.08,2186799.2,179441.15,9/22/2019 1:50:31 PM,30512,43173,34165,35284,,,,,,,,,,,,,,"4- Likely to contribute to gender equality, including across age groups",,,,11/6/2019 12:00:00 AM,12/31/2020 12:00:00 AM,Project Closed,173,PRJ_PRJ_CLS,Project Closure,16,15559.8240,1,Core pipelines,12/16/2019 12:52:08 PM
Sudan,15,27,14155,SUD-19/HSD20/SA2/WASH-E/INGO/14155,,2019 – SHF 2nd Round Standard Allocation,2019,2,Standard,Islamic Relief Worldwide,International NGO,Building Resilience of South Sudan Refugees and Resident Host Community in Kailak Locality of WK through improving of WASH and Education facilities,11/1/2019 12:00:00 AM,10/31/2020 12:00:00 AM,"16 Months, 26 Days",1138836,910349.67,153983.04,9/21/2019 12:32:23 PM,8849,9687,4365,5189,,,,,,,,,,,,,,"4- Likely to contribute to gender equality, including across age groups",,,,11/6/2019 12:00:00 AM,3/31/2021 12:00:00 AM,Under Refund,175,PRJ_UND_REF,Project Closure,16,9724.8900,0,,3/24/2020 1:24:05 PM
Sudan,15,27,14156,SUD-19/HSD20/SA2/P/NGO/14156,,2019 – SHF 2nd Round Standard Allocation,2019,2,Standard,Nada Elazhar for Disaster Prevention and Sustainable Development,National NGO,"Provision of urgent integrated Gender Based Violence (GBV) ,Child Protection(CP)  and General Protection(GP) services for South Sudanese Refugees  in Abujara, Haskanita , and Jodat in Al Liat locality in North Darfur .",11/1/2019 12:00:00 AM,4/30/2020 12:00:00 AM,6 Months,228703.94,207532,6210,9/22/2019 1:29:05 PM,1490,5160,2600,4350,,,,,,,,,,,,,,"4- Likely to contribute to gender equality, including across age groups",,,,11/1/2019 12:00:00 AM,4/30/2020 12:00:00 AM,Project Closed,173,PRJ_PRJ_CLS,Project Closure,16,48485.5230,0,,11/13/2019 1:11:11 PM
Sudan,15,27,14157,SUD-19/HSD20/SA2/H-N-WASH/INGO/14157,,2019 – SHF 2nd Round Standard Allocation,2019,2,Standard,International Medical Corps,International NGO,"Integrated Health, Nutrition and WASH humanitarian assistance to conflict affected and Vulnerable populations in Mukjar and Zalingei Localities in Central Darfur State",11/1/2019 12:00:00 AM,10/31/2020 12:00:00 AM,"14 Months, 17 Days",822118.78,608357.47,159977.84,9/22/2019 3:00:11 PM,40889,44814,21278,38457,,,,,,,,,,,,,,"3- Likely to contribute to gender equality, but without attention to age groups",,,,11/15/2019 12:00:00 AM,1/31/2021 12:00:00 AM,Project Closed,173,PRJ_PRJ_CLS,Project Closure,16,8752.4010,2,Special allocations,2/13/2020 7:59:00 AM
Sudan,15,27,14159,SUD-19/HSD20/SA2/H-P-N/NGO/14159,,2019 – SHF 2nd Round Standard Allocation,2019,2,Standard,Global Aid Hand,National NGO,"An Integrated Approach to Improve the Quality of  HEALTH, PROTECTION, and NUTRITION Interventions to Vulnerable and Conflict Affected People in Keilak, West Kordofan",11/1/2019 12:00:00 AM,10/31/2020 12:00:00 AM,15 Months,750048.07,644657.5,56322,9/23/2019 6:15:28 AM,6000,6000,9000,9000,,,,,,,,,,,,,,"4- Likely to contribute to gender equality, including across age groups",,,,11/6/2019 12:00:00 AM,2/5/2021 12:00:00 AM,Project Closed,173,PRJ_PRJ_CLS,Project Closure,16,46262.6910,0,,3/1/2020 7:51:42 AM
Sudan,15,27,14164,SUD-19/HSD20/SA2/E-P/NGO/14164,,2019 – SHF 2nd Round Standard Allocation,2019,2,Standard,Global Aid Hand,National NGO,"Improving Access to Life-Saving Services Through an  integrated Education  &amp; Protection Response for Refugees, Returnees and Host Communities in Dimso Locality, South Darfur",11/1/2019 12:00:00 AM,10/31/2020 12:00:00 AM,"13 Months, 26 Days",707809.23,594483.95,67020,9/22/2019 8:58:21 PM,638,940,1080,1340,,,,,,,,,,,,,,"4- Likely to contribute to gender equality, including across age groups",,,,11/6/2019 12:00:00 AM,12/31/2020 12:00:00 AM,Under Audit,105,PRJ_UND_AUD,Project Closure,16,46262.6910,0,,11/20/2019 7:54:29 AM
Sudan,15,27,14165,SUD-19/HSD20/SA2/E/INGO/14165,,2019 – SHF 2nd Round Standard Allocation,2019,2,Standard,Catholic Relief Services,International NGO,Life -Saving Support for Vulnerable Children in Mukjar and Zalingei Localities of Central Darfur State through improvement of School Environment,10/16/2019 12:00:00 AM,10/15/2020 12:00:00 AM,12 Months,445593.33,319382,97060.36,9/23/2019 2:36:54 PM,30896,37763,5885,7193,,,,,,,,,,,,,,"4- Likely to contribute to gender equality, including across age groups",,,,11/7/2019 12:00:00 AM,11/6/2020 12:00:00 AM,Project Closed,173,PRJ_PRJ_CLS,Project Closure,16,4584.5910,2,Special allocations,12/8/2019 8:38:26 AM
Sudan,15,27,14166,SUD-19/HSD20/SA2/WASH-H-N/INGO/14166,,2019 – SHF 2nd Round Standard Allocation,2019,2,Standard,CARE International Switzerland in Sudan,International NGO,Integrated Humanitarian Assistance Project for South Kordofan (IHAP),11/1/2019 12:00:00 AM,10/31/2020 12:00:00 AM,12 Months,1974307.85,1519141.18,334669.01,9/23/2019 6:13:20 AM,31116,31231,16480,16485,,,,,,,,,,,,,,"4- Likely to contribute to gender equality, including across age groups",,,,11/15/2019 12:00:00 AM,11/14/2020 12:00:00 AM,Project Closed,173,PRJ_PRJ_CLS,Project Closure,16,3889.9560,0,,12/29/2019 11:13:06 AM
Sudan,15,27,14324,SUD-19/HSD20/SA2/H-N-FSL-P/INGO/14324,,2019 – SHF 2nd Round Standard Allocation,2019,2,Standard,GOAL,International NGO,"Integrated multisector - FSL, Health, Nutrition and Protection - program in South Kordofan State (SHF Second Round 2019 Allocation)",11/1/2019 12:00:00 AM,10/31/2020 12:00:00 AM,"12 Months, 25 Days",1425061.82,1148699.14,220236.33,10/16/2019 11:09:44 AM,37317,38840,7644,7955,,,,,,,,,,,,,,"3- Likely to contribute to gender equality, but without attention to age groups",,,,11/6/2019 12:00:00 AM,11/30/2020 12:00:00 AM,Project Closed,173,PRJ_PRJ_CLS,Project Closure,16,6946.3500,0,,12/4/2019 6:07:59 AM
Sudan,15,239,15049,SUD-20/HSD20/RE/FSL/UN/15049,,2020 - SHF Reserve for Emergencies,2020,1,Reserve,UN Agency,UN Agency,Emergency response to support Desert Locust control operations and mitigate the impact of crop and pasture losses on food security and rural livelihoods in Sudan,2/20/2020 12:00:00 AM,8/19/2020 12:00:00 AM,"9 Months, 10 Days",1000000,820400,114179.44,2/18/2020 2:57:38 PM,2150119,2237880,921480,959090,,,,,,,,,,,,,,"4- Likely to contribute to gender equality, including across age groups",,,,3/22/2020 12:00:00 AM,12/31/2020 12:00:00 AM,Under Final Reporting,5546,PRJ_UND_FINAL_RPT,Implementation,6,71621.9040,3,N/A,3/19/2020 9:34:17 PM
Sudan,15,239,15150,SUD-20/HSD20/RE/H/UN/15150,,2020 - SHF Reserve for Emergencies,2020,1,Reserve,UN Agency,UN Agency,"Scaling up country preparedness to prevent imminent risk of importation, isolate and contain imported cases and prevent local spread of Coronavirus Disease 2019 (COVID-19) in Sudan     ",3/10/2020 12:00:00 AM,6/9/2020 12:00:00 AM,"6 Months, 11 Days",495247.47,462848.1,0,3/9/2020 10:03:44 AM,126720,137280,84480,91520,,,,,,,,,,,,,,"4- Likely to contribute to gender equality, including across age groups",,,,3/20/2020 12:00:00 AM,9/30/2020 12:00:00 AM,Project Closed,5501,PRJ_PRJ_CLS,Project Closure,8,73001.4288,0,,3/19/2020 9:32:52 PM
Sudan,15,239,15715,SUD-20/HSD20/RE/FSL/UN/15715,,2020 - SHF Reserve for Emergencies,2020,1,Reserve,UN Agency,UN Agency,Strengthening Desert Locust Surveillance and Control Operations to Prevent and Mitigating the Impact of outbreaks on Food Security and Rural Livelihoods in Sudan.,4/15/2020 12:00:00 AM,12/31/2020 12:00:00 AM,8 Months 17 Days,2400000,2060400,182590.65,4/7/2020 6:24:51 AM,2632798,2740260,1755200,1826840,,,,,,,,,,,,,,"4- Likely to contribute to gender equality, including across age groups",,,,5/1/2020 12:00:00 AM,1/17/2021 12:00:00 AM,Under Final Reporting,5546,PRJ_UND_FINAL_RPT,Implementation,6,71621.9040,7,Frontline services,6/2/2020 5:24:42 AM
Sudan,15,239,16004,SUD-20/HSD20/RE/H/INGO/16004,,2020 - SHF Reserve for Emergencies,2020,1,Reserve,International NGO,International NGO,COVID-19 in Red Sea State: prevent and inform to ensure continuity of healthcare services for the most vulnerable communities in Port Sudan,5/10/2020 12:00:00 AM,11/9/2020 12:00:00 AM,8 Months,246740.77,221418.6,9180.25,5/1/2020 2:47:29 PM,500,6500,3610,3390,,,,,,,,,,,,,,2- Unlikely to contribute to gender equality (no gender equality measure but includes age consideration),,,,6/1/2020 12:00:00 AM,1/31/2021 12:00:00 AM,Project Closed,5501,PRJ_PRJ_CLS,Project Closure,8,73114.8144,5,COVID-19,7/7/2020 6:28:59 PM
Sudan,15,239,16012,SUD-20/HSD20/RE/H/INGO/16012,,2020 - SHF Reserve for Emergencies,2020,1,Reserve,International NGO,International NGO,Containment of COVID 19 pandemic  in terms of preventive and curative interventions to increased emergency preparedness response in Kassala state to decrease potential morbidity and mortality.,5/15/2020 12:00:00 AM,9/14/2020 12:00:00 AM,4 Months,499966.06,388830,78428,5/3/2020 12:38:43 PM,80000,70000,90000,85000,,,,,,,,,,,,,,"4- Likely to contribute to gender equality, including across age groups",,,,7/1/2020 12:00:00 AM,10/31/2020 12:00:00 AM,Project Closed,5501,PRJ_PRJ_CLS,Project Closure,8,73587.2544,5,COVID-19,7/7/2020 6:39:29 PM
Sudan,15,239,16016,SUD-20/HSD20/RE/H/UN/16016,,2020 - SHF Reserve for Emergencies,2020,1,Reserve,UN Agency,UN Agency,"Supporting provision of lifesaving SRHR and GBV service as part of the national response to COVID19 in Khartoum, Kassala, Gadarif, River Nile and gazira",5/10/2020 12:00:00 AM,11/9/2020 12:00:00 AM,9 Months,300010.9,280384.02,0,5/2/2020 10:46:59 AM,1599,13502,400,4499,,,,,,,,,,,,,,"4- Likely to contribute to gender equality, including across age groups",,,,5/10/2020 12:00:00 AM,2/9/2021 12:00:00 AM,Under Final Reporting,5546,PRJ_UND_FINAL_RPT,Reporting,7,72812.4528,5,COVID-19,5/28/2020 4:15:13 PM
Sudan,15,239,16017,SUD-20/HSD20/RE/H-WASH/INGO/16017,,2020 - SHF Reserve for Emergencies,2020,1,Reserve,International NGO,International NGO,Integrated Health and WASH Response for Covid-19 in South Darfur State,5/10/2020 12:00:00 AM,11/9/2020 12:00:00 AM,9 Months,500000.01,406401.73,60888,5/2/2020 5:27:02 PM,78290,81487,95689,99595,,,,,,,,,,,,,,"4- Likely to contribute to gender equality, including across age groups",,,,7/1/2020 12:00:00 AM,3/31/2021 12:00:00 AM,Project Closed,5501,PRJ_PRJ_CLS,Project Closure,8,71225.0544,5,COVID-19,7/7/2020 6:36:33 PM
Sudan,15,239,16018,SUD-20/HSD20/RE/H-WASH/INGO/16018,,2020 - SHF Reserve for Emergencies,2020,1,Reserve,International NGO,International NGO,SHF Emergency COVID-19 Response to Conflict Affected Populations of Central Darfur State,4/15/2020 12:00:00 AM,10/14/2020 12:00:00 AM,8 Months,500000.14,424676.3,42613.55,5/3/2020 8:14:37 AM,60459,60459,25911,25911,,,,,,,,,,,,,,"4- Likely to contribute to gender equality, including across age groups",,,,11/1/2020 12:00:00 AM,6/30/2021 12:00:00 AM,Project Closed,5501,PRJ_PRJ_CLS,Project Closure,8,71810.8800,5,COVID-19,12/8/2020 7:05:41 PM
Sudan,15,239,16022,SUD-20/HSD20/RE/H-WASH/INGO/16022,,2020 - SHF Reserve for Emergencies,2020,1,Reserve,International NGO,International NGO,World Vision COVID-19 Response in Blue Nile 2020,5/10/2020 12:00:00 AM,11/9/2020 12:00:00 AM,"13 Months, 15 Days",798528.72,721427.16,24861.36,5/2/2020 11:48:55 PM,105639,109844,70427,73413,,,,,,,,,,,,,,"4- Likely to contribute to gender equality, including across age groups",,,,10/1/2020 12:00:00 AM,11/15/2021 12:00:00 AM,Project Closed,5501,PRJ_PRJ_CLS,Project Closure,8,73058.1216,5,COVID-19,12/22/2020 4:38:37 PM
Sudan,15,239,16023,SUD-20/HSD20/RE/H-WASH/INGO/16023,,2020 - SHF Reserve for Emergencies,2020,1,Reserve,International NGO,International NGO,Covid-19 Integrated Health and WASH Response Project for West Darfur State,5/17/2020 12:00:00 AM,11/16/2020 12:00:00 AM,"17 Months, 2 Days",783655.16,667153,65235,5/2/2020 11:02:31 PM,378442,393888,481653,501312,,,,,,,,,,,,,,2- Unlikely to contribute to gender equality (no gender equality measure but includes age consideration),,,,6/14/2020 12:00:00 AM,11/15/2021 12:00:00 AM,Project Closed,5501,PRJ_PRJ_CLS,Project Closure,8,73020.3264,5,COVID-19,7/9/2020 5:08:55 PM
Sudan,15,239,16024,SUD-20/HSD20/RE/H-WASH/INGO/16024,,2020 - SHF Reserve for Emergencies,2020,1,Reserve,International NGO,International NGO,COVID-19 Response - Integrated Health and WASH support for Khartoum Teaching Hospital,5/10/2020 12:00:00 AM,11/9/2020 12:00:00 AM,"8 Months, 27 Days",899999.38,787514.6,53606.32,5/2/2020 11:05:54 PM,124950,130050,120050,124950,,,,,,,,,,,,,,"3- Likely to contribute to gender equality, but without attention to age groups",,,,6/2/2020 12:00:00 AM,2/28/2021 12:00:00 AM,Under Refund,5506,PRJ_UND_REF,Project Closure,8,72491.1936,5,COVID-19,7/9/2020 5:11:20 PM
Sudan,15,239,16025,SUD-20/HSD20/RE/H/UN/16025,,2020 - SHF Reserve for Emergencies,2020,1,Reserve,UN Agency,UN Agency,Improving access to quality of care for COVID-19 in 11 States of Sudan.,5/10/2020 12:00:00 AM,11/9/2020 12:00:00 AM,18 Months,1600004.84,1424771.23,70560.4,5/2/2020 7:31:25 PM,185760,201240,123840,134156,,,,,,,,,,,,,,"4- Likely to contribute to gender equality, including across age groups",,,,5/10/2020 12:00:00 AM,11/9/2021 12:00:00 AM,Under Final Reporting,5546,PRJ_UND_FINAL_RPT,Reporting,7,73001.4288,5,COVID-19,5/28/2020 4:20:16 PM
Sudan,15,239,16027,SUD-20/HSD20/RE/H-WASH/INGO/16027,,2020 - SHF Reserve for Emergencies,2020,1,Reserve,International NGO,International NGO,"Emergency Health and WASH Preparedness, Mitigation and Response Measures to COVID-19 in North Darfur",5/10/2020 12:00:00 AM,11/9/2020 12:00:00 AM,6 Months,500000,436040.24,31249.48,5/3/2020 5:52:59 AM,13724,21669,18058,18779,,,,,,,,,,,,,,1- Unlikely to contribute to gender equality (no gender equality measure and no age consideration),,,,5/23/2020 12:00:00 AM,11/22/2020 12:00:00 AM,Project Closed,5501,PRJ_PRJ_CLS,Project Closure,8,72453.3984,5,COVID-19,7/7/2020 6:45:59 PM
Sudan,15,239,16031,SUD-20/HSD20/RE/H/INGO/16031,,2020 - SHF Reserve for Emergencies,2020,1,Reserve,International NGO,International NGO,Life saving COVID19 prevention and response in White Nile,5/10/2020 12:00:00 AM,11/9/2020 12:00:00 AM,"12 Months, 30 Days",499999.64,407382.38,59907,5/3/2020 3:03:51 AM,1200,1500,1150,1150,,,,,,,,,,,,,,"4- Likely to contribute to gender equality, including across age groups",,,,5/23/2020 12:00:00 AM,6/21/2021 12:00:00 AM,Project Closed,5501,PRJ_PRJ_CLS,Project Closure,8,74078.5920,5,COVID-19,7/7/2020 6:12:21 PM
Sudan,15,239,16032,SUD-20/HSD20/RE/H-WASH/INGO/16032,,2020 - SHF Reserve for Emergencies,2020,1,Reserve,International NGO,International NGO,Integrated HEALTH and WASH COVID-19 intervention in Red Sea State,5/10/2020 12:00:00 AM,11/9/2020 12:00:00 AM,6 Months,250000,201551.55,32093.31,5/2/2020 11:05:45 PM,5629,5858,5298,5739,,,,,,,,,,,,,,"4- Likely to contribute to gender equality, including across age groups",,,,6/15/2020 12:00:00 AM,12/14/2020 12:00:00 AM,Under Audit,5504,PRJ_UND_AUD,Project Closure,8,72491.1936,5,COVID-19,7/9/2020 5:06:59 PM
Sudan,15,239,16036,SUD-20/HSD20/RE/H/NGO/16036,,2020 - SHF Reserve for Emergencies,2020,1,Reserve,National NGO,National NGO,Integrated Health and WASH Emergency Interventions for COVID-19 Response in Abyei North and West Kordofan State,5/1/2020 12:00:00 AM,10/31/2020 12:00:00 AM,6 Months,500000.04,442227.4,25062.36,5/3/2020 4:23:58 AM,31840,32360,40260,45540,,,,,,,,,,,,,,0- Does not systematically link programming actions,,,,5/22/2020 12:00:00 AM,11/21/2020 12:00:00 AM,Project Closed,5501,PRJ_PRJ_CLS,Project Closure,8,73946.3088,5,COVID-19,7/7/2020 6:43:19 PM
